wrong	126.2825
.	126.3125
Just	126.5325
tell	127.91250000000001
me	130.46249999999998
the	130.49249999999998
song	130.8125
and	131.3425
I'll	131.4425
sing	131.52249999999998
it	131.55249999999998
.	131.7025
You'll	131.80249999999998
be	134.08249999999998
right	134.1025
and	134.7525
understood	134.86249999999998
.	136.2525
Want	137.17249999999999
you	137.21249999999998
back	138.2325
.	138.2625
want	138.3725
you	139.4825
back	139.64249999999998
.	139.67249999999999
I	139.83249999999998
want	141.4825
you	141.52249999999998
back	141.55249999999998
for	141.58249999999998
good	141.61249999999998
.	141.64249999999998
And	145.6325
we_ll	146.7625
be	146.7925
together	146.8125
.	151.46249999999998
This	151.4725
time	151.55249999999998
is	151.99249999999998
forever	152.0125
.	152.0625
We_ll	153.0725
be	153.1025
fighting	153.1225
and	153.46249999999998
forever	153.49249999999998
we	153.8425
will	153.89249999999998
be	153.92249999999999
.	153.9425
So	154.6625
complete	154.8825
in	155.39249999999998
our	156.6025
love	156.6225
.	157.8725
We	157.8825
will	158.0725
never	158.3225
be	159.93249999999998
uncovered	159.9525
again	165.08249999999998
.	165.1925
Whatever	167.61249999999998
I	168.3525
said	168.3725
whatever	168.8825
I	170.46249999999998
did	171.2025
.	172.0425
I	172.05249999999998
didn_t	172.2625
mean	173.2025
it	173.2325
.	173.2525
I	174.0625
just	174.0725
want	174.67249999999999
you	174.71249999999998
back	174.8725
for	175.21249999999998
good	175.24249999999998
.	175.27249999999998
Want	175.6225
you	175.6625
back	176.08249999999998
.	176.11249999999998
want	176.3225
you	176.4825
back	176.7925
.	176.8225
want	177.8425
you	177.8825
back	177.90249999999997
for	178.40249999999997
good	178.43249999999998
.	178.46249999999998
Whenever	178.5925
I_m	178.9125
wrong	178.99249999999998
.	179.02249999999998
Just	179.9725
tell	181.68249999999998
me	181.8825
the	181.99249999999998
song	182.1025
and	182.4725
I_ll	182.64249999999998
sing	182.89249999999998
it	183.1925
.	183.9525
You_ll	183.9725
be	184.42249999999999
right	184.7025
and	185.2025
understood	185.6625
.	186.3125
Want	186.3225
you	186.83249999999998
back	187.3525
.	187.3825
want	187.7225
you	187.7625
back	188.2025
.	188.2325
See	188.6925
I	189.0625
want	189.49249999999998
you	189.5725
back	189.6925
for	189.7225
good	189.7525
.	189.80249999999998
Whatever	189.8125
I	192.61249999999998
said	192.80249999999998
.	192.8525
whatever	192.86249999999998
I	194.7925
did	195.43249999999998
.	195.6325
I	195.64249999999998
didn_t	195.65249999999997
mean	196.0925
it	196.1225
.	196.3225
I	196.4125
just	196.5925
want	196.8825
you	197.2325
back	197.42249999999999
for	197.6025
good	197.6325
.	197.6625
Want	197.9525
you	198.0125
back	198.2825
.	198.3125
want	199.5025
you	199.74249999999998
back	199.8725
.	200.2825
want	200.6325
you	200.8125
back	201.39249999999998
for	201.42249999999999
good	201.65249999999997
.	201.68249999999998
Whenever	201.7825
I_m	201.99249999999998
wrong	202.5125
.	202.5425
just	202.55249999999998
tell	203.7025
me	203.7525
.	203.77249999999998
the	204.24249999999998
song	206.3825
and	206.71249999999998
I_ll	206.74249999999998
sing	207.6625
it	208.24249999999998
.	208.8825
You_ll	208.89249999999998
be	208.99249999999998
right	209.0125
and	210.1325
understood	210.1625
.	211.15249999999997
Want	211.2825
you	211.3225
back	211.3425
.	211.7225
want	211.7325
you	211.8725
back	212.02249999999998
.	213.0125
see	213.0425
I	213.39249999999998
want	216.0625
you	216.24249999999998
back	216.2625
for	216.2925
good	216.3825
.	216.4125
Oh	218.49249999999998
yeah	219.2025
.	219.2225
I	227.5925
guess	227.6025
now	227.6325
it_s	227.65249999999997
time	227.9825
.	229.5425
that	229.96249999999998
you	229.99249999999998
came	230.11249999999998
back	230.14249999999998
for	230.18249999999998
good.	230.52249999999998
.	230.55249999999998
